RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
3354.0000	4891.75681132	5489.54317171	5223.50044337	5610.88870334	5515.61028827	5172.45113843	4202.03883896	5034.36446594	4518.91545499	5313.75790074	5463.26109330	5942.41763554	5853.19515503	5521.32933907	4838.67031454	4880.88515722	5412.79750387	6026.79441735	5414.32466382	6279.49144273	5282.47890958	4499.78613622	5499.25067835	5850.40312851	5611.61449954	5626.31181381	5251.06941686	5936.96020742	4563.37212401	4603.51434346	5603.58065356	5439.13563940	5346.42599296	6041.15127504
3353.0000	4662.38705586	5713.99164179	5167.35729684	5421.25029272	4866.98190922	5599.04008479	4063.81899978	5119.12136805	4511.84698356	4801.22871491	5293.47618140	5979.93121347	5461.21790022	5225.51215417	4427.22514304	4906.21106058	5321.86138607	5451.20883227	5024.80987592	5798.39998536	4994.56089992	4156.84685511	5297.26386439	5334.27178383	5119.09885094	5213.49763761	5112.43207557	5150.60843743	4356.65223016	4902.56468622	5117.84800236	5280.75402739	5323.32415508	5474.37395487
3352.0000	4063.24422478	4960.19885949	4568.07715998	4796.68839195	3986.93100651	4855.36337515	3967.92387587	4768.46494964	4232.09699207	4282.16022256	4659.77331296	5125.86772703	4901.04643442	4411.16295083	3964.56906819	4624.74069802	4897.19082631	4817.43082577	4508.36726089	4968.33219384	4619.11239554	4036.29818306	4559.94006477	4175.09134833	4286.46661718	4705.45187505	4548.25167077	3882.89479891	3751.54403287	4814.84878289	4324.68210545	4910.39238449	4849.49271345	4651.13354683
3351.0000	3941.30558237	4337.41422363	4120.42510196	4504.48057871	3506.86454785	4101.76228402	4215.05436504	4634.87168988	4067.00290530	4265.18651768	4258.31119756	4549.46889835	4971.34800094	3879.74925488	4190.90812194	4401.00336281	4998.53958445	4804.47127829	4576.77348812	4542.39865964	4617.72510000	4446.39333477	4318.74894965	3598.63338599	3891.76421017	4433.22493654	4234.55011761	3593.12567661	3706.13136316	4495.49344344	4093.41913803	4651.34901701	4621.48248759	4266.14529390
3350.0000	4345.40017580	4770.62267530	4304.65632817	4839.33043502	3775.07395889	4413.72592944	4750.73192820	5019.76746503	4348.50961658	4606.98944163	4232.23702811	4641.66732438	5312.45699591	4033.36308407	4852.95377932	4663.68153739	5499.63469432	5036.16479692	5059.75351163	4745.92121167	4860.26279934	5068.29598995	4804.07900257	4067.93526389	4118.36697069	4605.52454070	4728.45106822	4342.75639420	4222.56753143	4205.88437170	4535.07920564	4833.50664973	4571.17329326	4724.09732429
3349.0000	4482.34119351	5249.81989991	4822.00808163	5151.20670381	4199.87269886	5093.13168990	4886.92730980	5360.66368363	4636.09683156	4771.86252286	4410.38534264	4767.64331681	5331.92390825	4449.68656574	5201.53715528	5183.27358510	5431.78863836	4978.57741424	5169.82436317	5156.49891275	4839.06421666	5370.08432182	5066.37690272	4883.52467913	4353.96322531	4914.02373752	5305.93950183	4991.69273779	4499.50635797	4098.60546951	4826.08322395	5188.45379719	4364.68312239	5231.81191874
3348.0000	4250.70804479	4937.91550318	5037.20669978	5054.15475620	4239.05795377	5143.75980991	4612.09694261	5349.30009696	4392.25548765	4630.35316382	4634.83183784	4705.31517635	5003.79236601	4565.28503135	5008.84173263	5285.91649228	4744.86684667	4733.56891264	4652.20834066	5272.18749014	4688.05366190	5298.05940547	4585.26158142	5162.89307103	4391.75048428	4837.92587553	5178.81388873	4874.99108683	4402.23365325	4218.33731322	4471.49527675	4967.26992452	4182.88582227	5034.84610241
3347.0000	4064.50300687	4351.78508668	4646.60495333	4775.56992927	4194.39742815	4558.65700987	4402.98690380	5016.59009115	4020.19991198	4470.82450364	4488.95330884	4636.40841131	4532.08007809	4362.91623479	4516.79062375	4783.21386235	4208.92076377	4507.80186654	4084.76532365	5019.79759114	4689.74009956	4856.63712886	3941.20240875	4831.97535308	4469.64002460	4261.01846443	4756.63819728	4246.74092064	4224.49713493	4482.55798727	3835.88711586	4261.79666971	4136.96288961	4518.76912694
3346.0000	3963.35511414	3912.29575524	3957.54099852	4540.20056905	4354.22711789	3988.16489553	4237.87827968	4482.07010030	4127.56541258	4497.97081670	4115.13142286	4414.75069578	4084.61828715	4078.03541780	4188.63507180	4419.99705432	4145.84984288	4253.29073126	3951.69928243	4502.79416922	4581.88289831	4176.37530044	3630.28486922	4294.89961630	4508.76207060	3771.75490062	4647.87733043	3665.57336414	4005.78413334	4514.90644633	3434.03597652	3829.03063568	4117.82157035	4254.90325854
3345.0000	3920.81732186	3705.93181635	3715.55462379	4530.93753414	4386.99397712	4027.13491833	4089.44817249	4317.88552043	4549.52086964	4611.24174594	4199.14875094	4077.74056758	3924.30285096	3917.73501104	4180.43351091	4628.66024734	4367.27711623	4043.70096211	4053.60739609	4035.91776492	4389.12799005	3928.45856857	3623.60604767	3810.84555451	4432.42922135	4091.07751836	4793.01008289	3444.63414671	3828.02572026	4156.42079744	3508.84855370	3939.93290448	4138.68880921	4364.93976639
3344.0000	3962.31311160	3997.05719320	4309.29199992	4691.57104181	4178.20390820	4498.17562970	4152.46766774	4643.68699140	4786.69938298	4470.20664244	4600.67301774	4053.41703026	4162.21962136	4014.85219100	4107.20877394	4833.79331894	4537.36241687	4129.32451083	4006.33204526	4226.45459880	4512.65729782	4373.71317287	3652.88765855	3560.88617127	4396.51701187	4913.37737218	4972.11925632	3578.01283372	3796.62664975	3985.89688700	3934.69583311	4357.43618744	4211.09576599	4537.30105257
3343.0000	4139.32455372	4550.56715646	5218.59906881	4613.54239301	4233.79346331	4727.56576751	4454.83003168	4847.53469265	4763.08259480	4219.54292901	4834.10048015	4494.93641220	4535.45104252	4369.48687597	3908.77470203	4799.68209219	4417.40484240	4576.22377206	3951.23577533	5090.87515292	4873.57624945	4870.69785261	3537.98837084	3661.78386082	4540.19525523	5329.48148451	5130.27888128	3965.25418085	3952.76355340	4336.85095730	4290.46826405	4803.35388551	4422.41737545	4396.12654979
3342.0000	4664.52519267	4800.65829108	5727.73669105	4264.14229943	4690.87141792	4697.46261553	4985.44358284	4997.99416439	4816.51090837	4622.95889469	4909.41208768	5181.12602851	4810.10346999	5022.51229533	4050.90897115	4826.11558271	4322.30682560	5149.07652204	4415.97488433	5766.48631786	5116.76819386	5002.28532365	3652.15722018	4088.87841643	4839.12481275	5193.86669571	5215.78275998	4529.75813248	4389.20875185	4738.22955297	4461.28620618	5131.58346098	4798.39736752	4258.49887334
3341.0000	5217.09654063	4811.82605509	5763.35516714	4161.72267987	5044.82295647	4827.32443049	5447.04119945	5386.05653066	4966.72580887	5572.70247797	4723.54292809	5643.87590447	5054.87002680	5739.83229061	4604.46591335	4777.29128870	4634.80303159	5499.88667984	5312.74034298	5698.55025049	5134.99913190	4969.20557090	4244.80141272	4604.08279705	4912.38813056	4975.32244177	5153.81745169	5144.55965630	4813.49876705	4944.47805411	4659.47156033	5309.49671080	4999.81906139	4547.92602575
3340.0000	5190.59625773	4905.86997536	5742.57604467	4668.84208382	5112.56888370	5118.48694963	5400.59349213	5530.21546593	4857.05997248	5990.18143158	4398.47654020	5523.56185912	5371.39055810	5946.76450617	5119.42292070	4696.35665049	4989.75180181	5398.02048370	5826.04253754	5359.59395165	5113.76501798	5032.94487223	4828.48526488	4907.13901867	4691.16674791	4989.19971201	4938.65325502	5578.38938845	4903.68372491	5158.58796045	4777.09884396	5364.05813153	4944.37373510	4995.83136191
3339.0000	4904.49856680	5133.07087273	5934.46920884	5529.11864321	5091.84596716	5429.39720583	5173.16688647	5356.86870680	4583.12100967	5735.04109303	4601.02957211	5252.94635385	5604.81668803	5714.03302795	5239.23843335	4979.94335023	4955.76123115	5052.81959487	5663.57517251	5365.48670023	5304.43968141	5378.16930332	5062.88347757	5077.66124598	4833.09193820	5117.08943772	4704.13199662	5677.48963511	4939.07857648	5301.36893909	4659.64665423	5319.59621219	5048.89240946	5318.15171368
3338.0000	4837.15593510	5423.34127743	6110.67378889	5949.50254790	5014.07523254	5588.32714642	5223.65514184	5303.63286671	4479.38635332	5486.37842458	5234.31828963	5359.48255773	5584.15328861	5544.16684480	4997.07511160	5257.91483829	4832.89904188	4956.65303658	5327.47076658	5513.77641948	5485.17067278	5789.79807988	5073.97293892	5216.97746139	5351.35252038	5013.53838535	4565.10330486	5574.15831104	4882.43247355	5067.30489627	4565.32966110	5115.37221207	5380.43384917	5424.44039315
3337.0000	4682.33169867	5443.31668503	5946.41769391	5406.03164856	4914.92946925	5271.25887783	5183.86126364	5078.18324319	4434.46382816	5187.62654423	5399.24774727	5467.08612594	5541.98263019	5295.04969772	4696.89791415	4923.61038595	4988.06290914	5007.44698214	5106.61020719	5283.13453601	5233.78026737	5553.91408029	5013.83018027	5137.22965838	5340.34418249	4752.43954646	4440.97585970	5392.40355937	4362.39792459	4492.92781159	4634.50641260	4816.54656959	5516.75217501	5149.51911826
3336.0000	4373.08494800	4943.08565841	5513.49125423	4497.78957754	4814.17473646	4678.52152923	4842.20563687	4443.94569530	4336.02484573	4626.23946379	4975.87197535	5220.10999648	5719.25222679	4812.87534276	4461.43666912	4378.75152566	5211.52207127	4768.51812520	4860.04284977	4839.54035823	4872.16326789	4676.69687422	5018.47213135	4987.17269195	4674.22060747	4619.63090042	4413.34673681	5029.27946777	3877.78203029	4101.21074373	4682.41637877	4663.90518674	5319.61439302	4790.00635077
3335.0000	4355.77016255	4412.38517742	5068.00360328	4195.75477191	4615.28205507	4480.55312566	4648.21585609	4078.00400449	4398.92924527	4244.01336319	4651.43792884	4976.87473278	5833.33117560	4527.25363664	4245.43436271	4391.34009124	5260.32177432	4602.90155750	4573.92628712	4764.29908715	4963.35995610	4236.76873194	5056.44252378	4974.70809042	4242.42317768	4567.17724946	4715.49656085	4578.34289960	3985.98908849	4192.11360119	4611.73689615	4649.39018450	5214.87085959	4919.68237301
3334.0000	4622.31604839	4357.41332815	4774.62589426	4337.93400183	4390.93948803	4684.45868142	4710.83024006	4278.22647426	4641.39310909	4198.87818262	4685.86700557	4958.14060056	5538.68039659	4528.15596180	4254.75620390	4811.24676736	5262.88276295	4928.84694846	4464.71044415	4893.03543789	5183.69167719	4594.40820349	4978.80338799	4800.31156962	4384.71623950	4606.40605358	4944.04590751	4248.65285849	4207.61964385	4263.92822198	4433.26758902	4638.56663255	5485.56155984	5348.04303508
3333.0000	4751.36360081	4528.95043101	4708.29416727	4097.57710625	4146.40264220	4718.13289180	4744.66344485	4517.31022683	4669.98799022	4237.63770952	4861.72486305	5018.09326489	4958.76401851	4498.71620459	4563.72236420	4876.64607198	5152.97840072	5236.96530084	4628.81866071	4529.92925214	5015.69363648	4897.45628852	4811.15049293	4415.47505125	4464.36613807	4757.10710484	4562.75180178	3967.72419190	4103.77853297	4003.19358469	4233.89460182	4755.84959035	5643.53054363	5364.89217479
3332.0000	4612.15908170	4568.82920710	4749.91106434	3656.81296885	3866.56701924	4523.73264944	4733.31072512	4609.12276156	4321.71190255	4478.69079627	5053.10684072	5078.23731656	4476.65397346	4539.51640651	4813.23084777	4532.10849046	4711.26200700	5245.21671668	4867.13786629	3988.18652503	4782.80388648	4760.69780971	4584.13361420	4181.06678426	4209.90607041	4717.99378536	4113.39529234	3839.95493608	3992.27547631	4017.39461582	4160.65513951	4994.35910438	5187.17695425	4918.33656413
3331.0000	4445.62706470	4426.53827484	4679.81915466	3828.32855275	3967.03713208	4354.53064946	4741.95441235	4603.13146872	4164.23987993	4932.46805958	5025.26768567	5041.04267258	4232.55124118	4725.05708208	4807.17334909	4330.71053810	4303.46578346	5262.87062609	4879.12286563	4200.43986628	4785.45602286	4495.42405304	4238.94758618	4087.58966938	4113.22221778	4457.77976341	4234.24955625	4142.70918951	4148.77858791	4566.62988663	4194.71836645	4992.64290949	4475.03608222	4537.71704635
3330.0000	4461.62721232	4145.25788704	4524.99827015	4458.56665470	4534.98847440	4108.91795532	4682.38048735	4217.52496192	4579.67293943	5083.31441066	4570.37828722	4817.96968540	4022.89533231	4592.48125649	4652.48825711	4318.02402494	4270.88642634	5074.04860074	4587.88549849	4830.46320327	4691.42590255	4187.78968782	3900.31903835	3937.08246526	4198.57837183	4283.24135311	4438.08621387	4600.01299791	4477.71469661	4880.04541979	4298.30647695	4667.28331206	4090.71736959	4369.31733755
3329.0000	4618.50244094	3999.74932654	4472.92108812	4811.67777413	4947.56871863	3880.58014300	4595.82324643	3707.46926790	4972.57697506	4747.56533616	4145.23949830	4568.66156118	3884.09513758	4201.96010863	4415.04749051	4301.53557543	4266.12979953	4519.96292212	4364.03579141	4905.51941267	4576.50914232	3991.25689718	3934.36397303	3789.19187814	4077.74629808	4239.58109516	4218.75057960	4765.37035096	4825.64736115	4512.21526246	4550.18442175	4474.89166539	4142.57939164	4216.63740165
3328.0000	4706.52287683	4230.69664185	4468.53310298	4783.67749467	4973.13489638	4044.99969040	4662.07637749	3806.07253789	4897.57483489	4437.70473191	4268.73397471	4491.70610237	4164.91982512	4350.96564402	4182.19371398	4410.48300668	4287.35686029	4309.85424871	4617.32690824	4596.53460293	4871.50268677	4129.20745240	4451.80097108	3826.92596850	3960.61651693	4286.66156264	3909.48655057	4690.02027125	4924.68890234	4131.47359422	4883.27695434	4710.40235382	4463.18458169	4121.80701201
3327.0000	4456.45900363	4516.75543691	4339.86327732	4592.83115919	4850.03393796	4392.11608093	4867.57908985	4288.60600510	4674.26208221	4576.83931666	4641.13530274	4532.11865520	4704.27362504	4960.17519344	4052.67085934	4549.74709980	4700.91055835	4672.34561178	5016.38276318	4527.62996608	5222.77987140	4349.19005034	4889.70617409	4153.56582184	4147.42956153	4481.17757971	3876.95602724	4524.56433797	4599.80833003	4337.42954192	5041.42971531	5044.58617680	4754.34027723	4229.33483638
3326.0000	3980.94423797	4554.08070945	4202.88258522	4438.62942615	4607.71690342	4474.55615425	5029.31399823	4392.77122296	4459.91965381	4928.34950019	4789.74229588	4509.12390258	4993.11956351	5120.83824623	3968.39118954	4509.98856460	5021.14028681	4907.35855728	4906.75329542	4595.64842037	5062.16682263	4447.16529754	4709.89575839	4448.29176183	4468.09934702	4635.73240968	4029.97122682	4307.43216037	4271.89640129	4687.95012804	4785.76769225	5087.27681332	4827.13862364	4459.53651119
3325.0000	3978.59733737	4632.94471142	4314.01001877	4724.16752550	4460.43563293	4435.88049711	5147.64268950	4256.27872595	4373.31557584	5114.70660124	4757.31555519	4415.83453289	5077.32314824	4857.65024011	3933.38948889	4503.66747962	4747.71249331	4891.70185204	4433.77726494	4563.99870013	4705.18825250	4569.95726025	4237.02118162	4305.39867203	4748.57774097	4577.45475729	4187.19226241	4318.43397037	4360.41103445	4664.53643613	4337.41187098	4930.92601647	4906.48626497	4621.75352244
3324.0000	4574.75541889	4882.31055437	4686.39703252	5246.98067273	4814.08618374	4536.47357071	5247.15229338	4360.49381966	4815.23550928	5212.42176747	4766.26703517	4426.72078653	5175.68654578	4853.43004151	4097.06487373	4596.78000459	4503.54700536	5078.26615486	4278.15929134	4603.67434180	4705.84427821	4668.88480186	4086.96672661	4123.55679100	4872.13289219	4514.82372570	4342.73506735	4701.90387952	4570.55312572	4552.48527382	4368.60486387	4805.85049558	5136.65059218	4636.16373243
3323.0000	4853.90698779	4927.42497929	5029.82342642	5062.68465239	5397.86339064	4662.35018683	5052.25936913	4523.87763381	5448.32817601	5229.94536184	4987.35108819	4586.24424304	5097.41005607	5034.64405227	4359.60463374	4590.61125893	4717.50793116	5320.24605815	4547.34414930	4784.63455630	4852.15394284	4528.44186296	4247.85145205	4332.98930828	4702.32972009	4539.65484143	4471.20548521	4938.52940277	4601.85841686	4609.60569752	4787.46380752	4676.70310785	5215.39611562	4549.92642890
3322.0000	4478.08050614	4754.61387885	5019.58665679	4238.55626263	5453.84358791	4678.59463788	4544.99734664	4537.53649590	5436.46272834	4902.31708608	5409.36291650	4700.48268859	4849.01954313	4988.14153151	4472.52180874	4719.99918958	4817.88219979	5231.15741349	4673.83579685	4883.26894460	4609.95882393	4161.60646497	4294.19302157	4448.19506997	4370.19234615	4460.90740510	4425.85120147	4643.59435311	4553.53263563	4651.45939972	4702.70841464	4480.20983383	4976.80770366	4497.57510129
3321.0000	4093.90108241	4694.36104271	4695.33548351	3867.62494152	4884.22978422	4581.84797263	4244.04528098	4657.54511617	4922.18760028	4468.28863713	5635.24018001	4620.11359468	4695.24334720	4807.17967956	4468.62296963	5070.04142201	4470.58787982	4883.41797821	4358.02391786	4807.61232896	4094.13705790	3869.29385047	4132.38721875	4243.90554199	4131.45722260	4318.42634741	4244.23783733	4243.49770856	4358.10753629	4619.49111735	4207.43458978	4319.65649382	4620.25160803	4619.25465676
3320.0000	3923.41159376	4636.95651162	4339.93700478	4033.69411741	4447.15940813	4385.16534651	4301.85357415	4889.57605317	4659.41524032	4327.72948388	5363.65779754	4373.93602876	4493.56220297	4622.44747339	4377.95274366	4949.68765241	3995.32664936	4494.04081305	4024.48674630	4620.81834246	3815.08967838	3965.56714872	4008.47794484	4166.92940972	3968.87188598	4235.42419903	4143.75821436	4085.60465917	3974.30052822	4432.33695621	4168.37299182	4190.70043989	4313.90526378	4751.18669166
3319.0000	3756.74477173	4420.83725643	4029.50030893	4026.35230014	4600.43709925	4198.89399301	4318.31235589	4889.05972655	4726.95319501	4317.96689715	4801.58384595	4069.27982378	4152.46758856	4295.08808078	4170.28068556	4183.27606673	3619.88532193	4229.42803024	3996.08637153	4332.34009135	3860.06130961	4399.58100106	3919.02179434	4139.06290838	3768.36731479	4144.77625672	4127.76343776	4015.67771650	3747.95392399	3972.86329410	4475.89873679	3969.70671099	4165.69864091	4550.75333239
3318.0000	3704.33627988	4316.31193942	3815.28001314	3962.59299242	4844.70225271	4117.06605180	4209.23387365	4673.95222200	4684.77327031	4384.53188579	4238.04532838	3948.10906800	4008.55520434	4039.39882527	4129.37900680	3672.30075056	3420.99296978	4180.48624275	4058.65829861	4117.58544509	4065.30727476	4831.13972243	3706.69320453	3828.47509350	3716.05383100	4101.14609802	3970.96673467	4002.72258068	3848.09494568	3658.03967483	4544.31348754	3808.94925512	4229.85045952	4177.37264335
3317.0000	3855.35613196	4490.69256393	3894.42000475	4202.48231430	4689.53157539	4072.49119607	4249.33328942	4603.72719375	4443.28745252	4688.53139168	3907.09510501	4221.46850085	4046.04133170	4360.91829518	4335.58793905	3840.94301929	3535.14976136	4183.80817274	4188.73263544	4283.54833236	4342.58178906	4951.41280044	3610.47402984	3538.90607068	3994.11248639	4108.33601018	3665.11013184	4046.91672762	4030.47121399	3943.62435803	4477.21896116	4040.53156502	4353.02684188	4144.68388498
3316.0000	4093.37035616	4844.39383022	4227.96796447	4379.48836107	4397.71093926	4165.39925872	4493.18879291	4850.51134595	4366.51539835	4978.39031592	4105.61651776	4694.81322445	4045.22247869	5076.89470218	4507.15035201	4169.56045252	3984.91135912	4155.95111768	4549.88616035	4762.76724951	4515.86229511	4765.86474238	3894.83840399	3651.33132370	4349.42319642	3991.03436399	3679.90095889	4106.15550791	4146.53709664	4511.36299237	4544.00727508	4636.33224124	4468.64533732	4541.52134576
3315.0000	4399.34876873	5242.89174980	4573.15168837	4295.13224120	4372.86364660	4586.57378078	4738.97745025	5156.34572086	4586.63358284	5119.20832072	4673.41727472	5053.81828935	4266.95826146	5375.56949330	4762.26260814	4361.71397961	4659.84388906	4290.34494310	4901.40405022	5116.21900729	4566.01256147	4661.20896525	4268.16706391	4004.99618754	4542.56472683	4019.88801289	4321.29523085	4416.37359507	4319.02984763	4731.59701627	4784.48434346	5194.03879112	4727.52766153	5018.74882239
3314.0000	4710.43334178	5475.77923008	4782.28451784	4329.21363923	4676.39317943	5001.80177023	4772.79910149	5070.48522969	4743.09743351	5292.39573452	5014.07808554	5233.16356547	4812.47504793	5013.15867046	5190.10639374	4505.96274308	5264.24182436	4513.44579476	4980.67766869	5071.94572610	4700.04740728	4662.96797221	4408.60985276	4300.76637666	4725.64092615	4512.39705102	5040.67951477	4836.20143493	4597.72263785	4482.36957661	5190.25788617	5432.94495999	5007.75342702	5247.46308564
3313.0000	4837.61669238	5504.92297914	4820.46605864	4523.73489091	5091.17845231	4993.95328319	4634.49586656	4721.24268325	4696.31970135	5352.19438377	5035.79559674	5156.15693018	5259.19714875	4638.32298901	5302.69117292	4594.39080372	5361.67593461	4575.38692079	4892.89972414	4804.74812590	4865.59687375	4369.24277320	4515.42700362	4626.45019094	4970.94277451	4951.15591665	5295.05426039	4772.22347669	4792.35746967	4162.14653619	5507.11600986	5406.34401766	4917.85658487	5247.59347788
3312.0000	4822.76134615	5539.08755936	4824.63159498	4609.49745397	5248.77208388	4895.55542391	4732.42019680	4768.03217474	4801.07252070	5247.41944847	5156.22896342	4841.59356145	5396.08381952	4845.95973191	5021.42681405	4726.13185861	5059.02819698	4652.80638887	4780.78857359	4679.53931435	4932.39452607	4149.58147860	4803.34024629	5133.68697439	5111.63433946	4962.78073569	5441.86703705	4457.89308670	4822.98044885	4152.28734219	5534.18580178	5279.23430646	4477.65320912	5330.80361387
3311.0000	4944.64259792	5581.06321861	4890.18616406	4613.00176170	5087.44520805	5131.62848492	5237.05879862	5205.46424812	5123.68743476	5339.53297202	5467.84292795	4648.21740671	5417.91747864	5399.02442083	4860.50918643	4987.46007571	5017.10129986	4865.80804917	4717.90112603	4788.39417745	5060.38448560	4579.58634124	5079.22999341	5488.74484933	5188.14721152	5071.76881099	5720.18123750	4618.03553840	4896.80654516	4454.39489526	5433.36202031	5139.01494273	4168.63678872	5492.83039357
3310.0000	5236.30653092	5483.66496342	4872.38947255	4626.38302205	4942.32786307	5471.70484222	5591.33469183	5407.59006240	5249.12455813	5523.62488215	5686.06828372	4742.78227000	5515.92434821	5655.13771138	4899.98206699	5114.01606248	5340.86015557	4883.97601792	4779.29877456	4956.10792053	5286.92357080	5015.71924241	5107.24566158	5355.11852457	5342.54647263	5380.87187695	5618.92619802	5055.70734189	5065.72882885	4837.80449254	5162.12774305	5062.93983783	4230.91794647	5400.67428766
3309.0000	5414.03282078	5320.52540062	4816.28779947	4725.33551456	4960.66106870	5609.91852624	5371.66792611	5280.39212713	5101.59877201	5277.74443204	5582.70287299	4905.90194507	5575.92639109	5503.05461758	4874.52117234	5035.66475936	5489.41349375	4724.88573255	4849.57608391	5140.62210777	5367.48624316	4806.07084449	4854.71165431	4931.26514175	5371.70332787	5245.42710966	5086.73873357	5226.55537333	5106.64397639	5138.28553875	4630.65893431	5123.63052442	4432.47132558	5120.51686427
